Proto,Source IP,Source Port,Src netmask,Destination IP,Destination Port,Dst netmask,TCP flags,Data Packets,Data Octets,First time ms,Last time ms,Notes
udp,10.2.4.14,10053,24,10.7.3.9,5060,24,0,3,300,9050,39050,
udp,10.2.4.14,10054,24,10.7.3.10,5060,24,0,3,300,9060,39060,
udp,10.2.4.14,10055,24,10.7.3.11,5060,24,0,3,300,9070,39070,
udp,10.2.4.14,10056,24,10.7.3.12,5060,24,0,3,300,9080,39080,
udp,10.2.4.14,10057,24,10.7.3.13,5060,24,0,342,409600,9090,39090,Host 10.2.4.14 infects host 10.7.3.13
udp,10.7.3.13,5060,24,10.2.4.14,10057,24,0,28,16700,9100,39100,Host 10.2.4.14 infects host 10.7.3.13
udp,10.2.4.14,10058,24,10.7.3.14,5060,24,0,3,300,9110,39110,
udp,10.2.4.14,10059,24,10.7.3.15,5060,24,0,3,300,9120,39120,
udp,10.2.4.14,10060,24,10.7.3.16,5060,24,0,3,300,9130,39130,
udp,10.2.4.14,10061,24,10.7.3.17,5060,24,0,3,300,9140,39140,
udp,10.2.4.14,10062,24,10.7.3.18,5060,24,0,3,300,9150,39150,
udp,10.2.4.14,10063,24,10.7.3.19,5060,24,0,3,300,9160,39160,
udp,10.2.4.14,10064,24,10.7.3.20,5060,24,0,3,300,9170,39170,
udp,10.2.4.14,10065,24,10.7.4.5,5060,24,0,3,300,9180,39180,Host 10.2.4.14 scans network 10.7.4.0/24
udp,10.2.4.14,10066,24,10.7.4.6,5060,24,0,3,300,9190,39190,
udp,10.2.4.14,10067,24,10.7.4.7,5060,24,0,3,300,9200,39200,
udp,10.2.4.14,10068,24,10.7.4.8,5060,24,0,3,300,9210,39210,
udp,10.2.4.14,10069,24,10.7.4.9,5060,24,0,3,300,9220,39220,
udp,10.2.4.14,10070,24,10.7.4.10,5060,24,0,3,300,9230,39230,
udp,10.2.4.14,10071,24,10.7.4.11,5060,24,0,3,300,9240,39240,
udp,10.2.4.14,10072,24,10.7.4.12,5060,24,0,3,300,9250,39250,
udp,10.2.4.14,10073,24,10.7.4.13,5060,24,0,3,300,9260,39260,
udp,10.2.4.14,10074,24,10.7.4.14,5060,24,0,342,409600,9270,39270,Host 10.2.4.14 infects host 10.7.4.14
udp,10.7.4.14,5060,24,10.2.4.14,10074,24,0,28,16700,9280,39280,Host 10.2.4.14 infects host 10.7.4.14
udp,10.2.4.14,10075,24,10.7.4.15,5060,24,0,3,300,9290,39290,
udp,10.2.4.14,10076,24,10.7.4.16,5060,24,0,3,300,9300,39300,
udp,10.2.4.14,10077,24,10.7.4.17,5060,24,0,3,300,9310,39310,
udp,10.2.4.14,10078,24,10.7.4.18,5060,24,0,3,300,9320,39320,
udp,10.2.4.14,10079,24,10.7.4.19,5060,24,0,3,300,9330,39330,
udp,10.2.4.14,10080,24,10.7.4.20,5060,24,0,3,300,9340,39340,
udp,10.2.4.14,10081,24,10.7.5.5,5060,24,0,3,300,9350,39350,Host 10.2.4.14 scans network 10.7.5.0/24
udp,10.2.4.14,10082,24,10.7.5.6,5060,24,0,3,300,9360,39360,
udp,10.2.4.14,10083,24,10.7.5.7,5060,24,0,3,300,9370,39370,
udp,10.2.4.14,10084,24,10.7.5.8,5060,24,0,3,300,9380,39380,
udp,10.2.4.14,10085,24,10.7.5.9,5060,24,0,3,300,9390,39390,
udp,10.2.4.14,10086,24,10.7.5.10,5060,24,0,3,300,9400,39400,
udp,10.2.4.14,10087,24,10.7.5.11,5060,24,0,3,300,9410,39410,
udp,10.2.4.14,10088,24,10.7.5.12,5060,24,0,3,300,9420,39420,
udp,10.2.4.14,10089,24,10.7.5.13,5060,24,0,3,300,9430,39430,
udp,10.2.4.14,10090,24,10.7.5.14,5060,24,0,3,300,9440,39440,
udp,10.2.4.14,10091,24,10.7.5.15,5060,24,0,342,409600,9450,39450,Host 10.2.4.14 infects host 10.7.5.15
udp,10.7.5.15,5060,24,10.2.4.14,10091,24,0,28,16700,9460,39460,Host 10.2.4.14 infects host 10.7.5.15
udp,10.2.4.14,10092,24,10.7.5.16,5060,24,0,3,300,9470,39470,
udp,10.2.4.14,10093,24,10.7.5.17,5060,24,0,3,300,9480,39480,
udp,10.2.4.14,10094,24,10.7.5.18,5060,24,0,3,300,9490,39490,
udp,10.2.4.14,10095,24,10.7.5.19,5060,24,0,3,300,9500,39500,
udp,10.2.4.14,10096,24,10.7.5.20,5060,24,0,3,300,9510,39510,
udp,10.2.4.14,10097,24,10.7.6.5,5060,24,0,3,300,9520,39520,Host 10.2.4.14 scans network 10.7.6.0/24
udp,10.2.4.14,10098,24,10.7.6.6,5060,24,0,3,300,9530,39530,
udp,10.2.4.14,10099,24,10.7.6.7,5060,24,0,3,300,9540,39540,
udp,10.2.4.14,10100,24,10.7.6.8,5060,24,0,3,300,9550,39550,
udp,10.2.4.14,10101,24,10.7.6.9,5060,24,0,3,300,9560,39560,
udp,10.2.4.14,10102,24,10.7.6.10,5060,24,0,3,300,9570,39570,
udp,10.2.4.14,10103,24,10.7.6.11,5060,24,0,3,300,9580,39580,
udp,10.2.4.14,10104,24,10.7.6.12,5060,24,0,3,300,9590,39590,
udp,10.2.4.14,10105,24,10.7.6.13,5060,24,0,3,300,9600,39600,
udp,10.2.4.14,10106,24,10.7.6.14,5060,24,0,3,300,9610,39610,
udp,10.2.4.14,10107,24,10.7.6.15,5060,24,0,3,300,9620,39620,
udp,10.2.4.14,10108,24,10.7.6.16,5060,24,0,342,409600,9630,39630,Host 10.2.4.14 infects host 10.7.6.16
udp,10.7.6.16,5060,24,10.2.4.14,10108,24,0,28,16700,9640,39640,Host 10.2.4.14 infects host 10.7.6.16
udp,10.2.4.14,10109,24,10.7.6.17,5060,24,0,3,300,9650,39650,
udp,10.2.4.14,10110,24,10.7.6.18,5060,24,0,3,300,9660,39660,
udp,10.2.4.14,10111,24,10.7.6.19,5060,24,0,3,300,9670,39670,
udp,10.2.4.14,10112,24,10.7.6.20,5060,24,0,3,300,9680,39680,
udp,10.2.4.14,10113,24,10.7.7.5,5060,24,0,3,300,9690,39690,Host 10.2.4.14 scans network 10.7.7.0/24
udp,10.2.4.14,10114,24,10.7.7.6,5060,24,0,3,300,9700,39700,
udp,10.2.4.14,10115,24,10.7.7.7,5060,24,0,3,300,9710,39710,
udp,10.2.4.14,10116,24,10.7.7.8,5060,24,0,3,300,9720,39720,
udp,10.2.4.14,10117,24,10.7.7.9,5060,24,0,3,300,9730,39730,
udp,10.2.4.14,10118,24,10.7.7.10,5060,24,0,3,300,9740,39740,
udp,10.2.4.14,10119,24,10.7.7.11,5060,24,0,3,300,9750,39750,
udp,10.2.4.14,10120,24,10.7.7.12,5060,24,0,3,300,9760,39760,
udp,10.2.4.14,10121,24,10.7.7.13,5060,24,0,3,300,9770,39770,
udp,10.2.4.14,10122,24,10.7.7.14,5060,24,0,3,300,9780,39780,
udp,10.2.4.14,10123,24,10.7.7.15,5060,24,0,3,300,9790,39790,
udp,10.2.4.14,10124,24,10.7.7.16,5060,24,0,3,300,9800,39800,
udp,10.2.4.14,10125,24,10.7.7.17,5060,24,0,342,409600,9810,39810,Host 10.2.4.14 infects host 10.7.7.17
udp,10.7.7.17,5060,24,10.2.4.14,10125,24,0,28,16700,9820,39820,Host 10.2.4.14 infects host 10.7.7.17
udp,10.2.4.14,10126,24,10.7.7.18,5060,24,0,3,300,9830,39830,
udp,10.2.4.14,10127,24,10.7.7.19,5060,24,0,3,300,9840,39840,
udp,10.2.4.14,10128,24,10.7.7.20,5060,24,0,3,300,9850,39850,
udp,10.2.4.14,10129,24,10.7.8.5,5060,24,0,3,300,9860,39860,Host 10.2.4.14 scans network 10.7.8.0/24
udp,10.2.4.14,10130,24,10.7.8.6,5060,24,0,3,300,9870,39870,
udp,10.2.4.14,10131,24,10.7.8.7,5060,24,0,3,300,9880,39880,
udp,10.2.4.14,10132,24,10.7.8.8,5060,24,0,3,300,9890,39890,
udp,10.2.4.14,10133,24,10.7.8.9,5060,24,0,3,300,9900,39900,
udp,10.2.4.14,10134,24,10.7.8.10,5060,24,0,3,300,9910,39910,
udp,10.2.4.14,10135,24,10.7.8.11,5060,24,0,3,300,9920,39920,
udp,10.2.4.14,10136,24,10.7.8.12,5060,24,0,3,300,9930,39930,
udp,10.2.4.14,10137,24,10.7.8.13,5060,24,0,3,300,9940,39940,
udp,10.2.4.14,10138,24,10.7.8.14,5060,24,0,3,300,9950,39950,
udp,10.2.4.14,10139,24,10.7.8.15,5060,24,0,3,300,9960,39960,
udp,10.2.4.14,10140,24,10.7.8.16,5060,24,0,3,300,9970,39970,
udp,10.2.4.14,10141,24,10.7.8.17,5060,24,0,3,300,9980,39980,
udp,10.2.4.14,10142,24,10.7.8.18,5060,24,0,342,409600,9990,39990,Host 10.2.4.14 infects host 10.7.8.18
udp,10.7.8.18,5060,24,10.2.4.14,10142,24,0,28,16700,10000,40000,Host 10.2.4.14 infects host 10.7.8.18
udp,10.2.4.14,10143,24,10.7.8.19,5060,24,0,3,300,10010,40010,
udp,10.2.4.14,10144,24,10.7.8.20,5060,24,0,3,300,10020,40020,
udp,10.2.4.14,10145,24,10.7.9.5,5060,24,0,3,300,10030,40030,Host 10.2.4.14 scans network 10.7.9.0/24
udp,10.2.4.14,10146,24,10.7.9.6,5060,24,0,3,300,10040,40040,
udp,10.2.4.14,10147,24,10.7.9.7,5060,24,0,3,300,10050,40050,
udp,10.2.4.14,10148,24,10.7.9.8,5060,24,0,3,300,10060,40060,
udp,10.2.4.14,10149,24,10.7.9.9,5060,24,0,3,300,10070,40070,
udp,10.2.4.14,10150,24,10.7.9.10,5060,24,0,3,300,10080,40080,
udp,10.2.4.14,10151,24,10.7.9.11,5060,24,0,3,300,10090,40090,
udp,10.2.4.14,10152,24,10.7.9.12,5060,24,0,3,300,10100,40100,
udp,10.2.4.14,10153,24,10.7.9.13,5060,24,0,3,300,10110,40110,
udp,10.2.4.14,10154,24,10.7.9.14,5060,24,0,3,300,10120,40120,
udp,10.2.4.14,10155,24,10.7.9.15,5060,24,0,3,300,10130,40130,
udp,10.2.4.14,10156,24,10.7.9.16,5060,24,0,3,300,10140,40140,
udp,10.2.4.14,10157,24,10.7.9.17,5060,24,0,3,300,10150,40150,
udp,10.2.4.14,10158,24,10.7.9.18,5060,24,0,3,300,10160,40160,
udp,10.2.4.14,10159,24,10.7.9.19,5060,24,0,342,409600,10170,40170,Host 10.2.4.14 infects host 10.7.9.19
udp,10.7.9.19,5060,24,10.2.4.14,10159,24,0,28,16700,10180,40180,Host 10.2.4.14 infects host 10.7.9.19
udp,10.2.4.14,10160,24,10.7.9.20,5060,24,0,3,300,10190,40190,
udp,10.2.5.15,10001,24,10.8.0.5,5060,24,0,3,300,10200,40200,Host 10.2.5.15 scans network 10.8.0.0/24
udp,10.2.5.15,10002,24,10.8.0.6,5060,24,0,3,300,10210,40210,
udp,10.2.5.15,10003,24,10.8.0.7,5060,24,0,3,300,10220,40220,
udp,10.2.5.15,10004,24,10.8.0.8,5060,24,0,3,300,10230,40230,
udp,10.2.5.15,10005,24,10.8.0.9,5060,24,0,3,300,10240,40240,
udp,10.2.5.15,10006,24,10.8.0.10,5060,24,0,342,409600,10250,40250,Host 10.2.5.15 infects host 10.8.0.10
udp,10.8.0.10,5060,24,10.2.5.15,10006,24,0,28,16700,10260,40260,Host 10.2.5.15 infects host 10.8.0.10
udp,10.2.5.15,10007,24,10.8.0.11,5060,24,0,3,300,10270,40270,
udp,10.2.5.15,10008,24,10.8.0.12,5060,24,0,3,300,10280,40280,
udp,10.2.5.15,10009,24,10.8.0.13,5060,24,0,3,300,10290,40290,
udp,10.2.5.15,10010,24,10.8.0.14,5060,24,0,3,300,10300,40300,
udp,10.2.5.15,10011,24,10.8.0.15,5060,24,0,3,300,10310,40310,
udp,10.2.5.15,10012,24,10.8.0.16,5060,24,0,3,300,10320,40320,
udp,10.2.5.15,10013,24,10.8.0.17,5060,24,0,3,300,10330,40330,
udp,10.2.5.15,10014,24,10.8.0.18,5060,24,0,3,300,10340,40340,
udp,10.2.5.15,10015,24,10.8.0.19,5060,24,0,3,300,10350,40350,
udp,10.2.5.15,10016,24,10.8.0.20,5060,24,0,3,300,10360,40360,
udp,10.2.5.15,10017,24,10.8.1.5,5060,24,0,3,300,10370,40370,Host 10.2.5.15 scans network 10.8.1.0/24
udp,10.2.5.15,10018,24,10.8.1.6,5060,24,0,3,300,10380,40380,
udp,10.2.5.15,10019,24,10.8.1.7,5060,24,0,3,300,10390,40390,
udp,10.2.5.15,10020,24,10.8.1.8,5060,24,0,3,300,10400,40400,
udp,10.2.5.15,10021,24,10.8.1.9,5060,24,0,3,300,10410,40410,
udp,10.2.5.15,10022,24,10.8.1.10,5060,24,0,3,300,10420,40420,
udp,10.2.5.15,10023,24,10.8.1.11,5060,24,0,342,409600,10430,40430,Host 10.2.5.15 infects host 10.8.1.11
udp,10.8.1.11,5060,24,10.2.5.15,10023,24,0,28,16700,10440,40440,Host 10.2.5.15 infects host 10.8.1.11
udp,10.2.5.15,10024,24,10.8.1.12,5060,24,0,3,300,10450,40450,
udp,10.2.5.15,10025,24,10.8.1.13,5060,24,0,3,300,10460,40460,
udp,10.2.5.15,10026,24,10.8.1.14,5060,24,0,3,300,10470,40470,
udp,10.2.5.15,10027,24,10.8.1.15,5060,24,0,3,300,10480,40480,
udp,10.2.5.15,10028,24,10.8.1.16,5060,24,0,3,300,10490,40490,
udp,10.2.5.15,10029,24,10.8.1.17,5060,24,0,3,300,10500,40500,
udp,10.2.5.15,10030,24,10.8.1.18,5060,24,0,3,300,10510,40510,
udp,10.2.5.15,10031,24,10.8.1.19,5060,24,0,3,300,10520,40520,
udp,10.2.5.15,10032,24,10.8.1.20,5060,24,0,3,300,10530,40530,
udp,10.2.5.15,10033,24,10.8.2.5,5060,24,0,3,300,10540,40540,Host 10.2.5.15 scans network 10.8.2.0/24
udp,10.2.5.15,10034,24,10.8.2.6,5060,24,0,3,300,10550,40550,
udp,10.2.5.15,10035,24,10.8.2.7,5060,24,0,3,300,10560,40560,
udp,10.2.5.15,10036,24,10.8.2.8,5060,24,0,3,300,10570,40570,
udp,10.2.5.15,10037,24,10.8.2.9,5060,24,0,3,300,10580,40580,
udp,10.2.5.15,10038,24,10.8.2.10,5060,24,0,3,300,10590,40590,
udp,10.2.5.15,10039,24,10.8.2.11,5060,24,0,3,300,10600,40600,
udp,10.2.5.15,10040,24,10.8.2.12,5060,24,0,342,409600,10610,40610,Host 10.2.5.15 infects host 10.8.2.12
udp,10.8.2.12,5060,24,10.2.5.15,10040,24,0,28,16700,10620,40620,Host 10.2.5.15 infects host 10.8.2.12
udp,10.2.5.15,10041,24,10.8.2.13,5060,24,0,3,300,10630,40630,
udp,10.2.5.15,10042,24,10.8.2.14,5060,24,0,3,300,10640,40640,
udp,10.2.5.15,10043,24,10.8.2.15,5060,24,0,3,300,10650,40650,
udp,10.2.5.15,10044,24,10.8.2.16,5060,24,0,3,300,10660,40660,
udp,10.2.5.15,10045,24,10.8.2.17,5060,24,0,3,300,10670,40670,
udp,10.2.5.15,10046,24,10.8.2.18,5060,24,0,3,300,10680,40680,
udp,10.2.5.15,10047,24,10.8.2.19,5060,24,0,3,300,10690,40690,
udp,10.2.5.15,10048,24,10.8.2.20,5060,24,0,3,300,10700,40700,
udp,10.2.5.15,10049,24,10.8.3.5,5060,24,0,3,300,10710,40710,Host 10.2.5.15 scans  network 10.8.3.0/24
udp,10.2.5.15,10050,24,10.8.3.6,5060,24,0,3,300,10720,40720,
udp,10.2.5.15,10051,24,10.8.3.7,5060,24,0,3,300,10730,40730,
udp,10.2.5.15,10052,24,10.8.3.8,5060,24,0,3,300,10740,40740,
udp,10.2.5.15,10053,24,10.8.3.9,5060,24,0,3,300,10750,40750,
udp,10.2.5.15,10054,24,10.8.3.10,5060,24,0,3,300,10760,40760,
udp,10.2.5.15,10055,24,10.8.3.11,5060,24,0,3,300,10770,40770,
udp,10.2.5.15,10056,24,10.8.3.12,5060,24,0,3,300,10780,40780,
udp,10.2.5.15,10057,24,10.8.3.13,5060,24,0,342,409600,10790,40790,Host 10.2.5.15 infects host 10.8.3.13
udp,10.8.3.13,5060,24,10.2.5.15,10057,24,0,28,16700,10800,40800,Host 10.2.5.15 infects host 10.8.3.13
udp,10.2.5.15,10058,24,10.8.3.14,5060,24,0,3,300,10810,40810,
udp,10.2.5.15,10059,24,10.8.3.15,5060,24,0,3,300,10820,40820,
udp,10.2.5.15,10060,24,10.8.3.16,5060,24,0,3,300,10830,40830,
udp,10.2.5.15,10061,24,10.8.3.17,5060,24,0,3,300,10840,40840,
udp,10.2.5.15,10062,24,10.8.3.18,5060,24,0,3,300,10850,40850,
udp,10.2.5.15,10063,24,10.8.3.19,5060,24,0,3,300,10860,40860,
udp,10.2.5.15,10064,24,10.8.3.20,5060,24,0,3,300,10870,40870,
udp,10.2.5.15,10065,24,10.8.4.5,5060,24,0,3,300,10880,40880,Host 10.2.5.15 scans network 10.8.4.0/24
udp,10.2.5.15,10066,24,10.8.4.6,5060,24,0,3,300,10890,40890,
udp,10.2.5.15,10067,24,10.8.4.7,5060,24,0,3,300,10900,40900,
udp,10.2.5.15,10068,24,10.8.4.8,5060,24,0,3,300,10910,40910,
udp,10.2.5.15,10069,24,10.8.4.9,5060,24,0,3,300,10920,40920,
udp,10.2.5.15,10070,24,10.8.4.10,5060,24,0,3,300,10930,40930,
udp,10.2.5.15,10071,24,10.8.4.11,5060,24,0,3,300,10940,40940,
udp,10.2.5.15,10072,24,10.8.4.12,5060,24,0,3,300,10950,40950,
udp,10.2.5.15,10073,24,10.8.4.13,5060,24,0,3,300,10960,40960,
udp,10.2.5.15,10074,24,10.8.4.14,5060,24,0,342,409600,10970,40970,Host 10.2.5.15 infects host 10.8.4.14
udp,10.8.4.14,5060,24,10.2.5.15,10074,24,0,28,16700,10980,40980,Host 10.2.5.15 infects host 10.8.4.14
udp,10.2.5.15,10075,24,10.8.4.15,5060,24,0,3,300,10990,40990,
udp,10.2.5.15,10076,24,10.8.4.16,5060,24,0,3,300,11000,41000,
udp,10.2.5.15,10077,24,10.8.4.17,5060,24,0,3,300,11010,41010,
udp,10.2.5.15,10078,24,10.8.4.18,5060,24,0,3,300,11020,41020,
udp,10.2.5.15,10079,24,10.8.4.19,5060,24,0,3,300,11030,41030,
udp,10.2.5.15,10080,24,10.8.4.20,5060,24,0,3,300,11040,41040,
udp,10.2.5.15,10081,24,10.8.5.5,5060,24,0,3,300,11050,41050,Host 10.2.5.15 scans network 10.8.5.0/24
udp,10.2.5.15,10082,24,10.8.5.6,5060,24,0,3,300,11060,41060,
udp,10.2.5.15,10083,24,10.8.5.7,5060,24,0,3,300,11070,41070,
udp,10.2.5.15,10084,24,10.8.5.8,5060,24,0,3,300,11080,41080,
udp,10.2.5.15,10085,24,10.8.5.9,5060,24,0,3,300,11090,41090,
udp,10.2.5.15,10086,24,10.8.5.10,5060,24,0,3,300,11100,41100,
udp,10.2.5.15,10087,24,10.8.5.11,5060,24,0,3,300,11110,41110,
udp,10.2.5.15,10088,24,10.8.5.12,5060,24,0,3,300,11120,41120,
udp,10.2.5.15,10089,24,10.8.5.13,5060,24,0,3,300,11130,41130,
udp,10.2.5.15,10090,24,10.8.5.14,5060,24,0,3,300,11140,41140,
udp,10.2.5.15,10091,24,10.8.5.15,5060,24,0,342,409600,11150,41150,Host 10.2.5.15 infects host 10.8.5.15
udp,10.8.5.15,5060,24,10.2.5.15,10091,24,0,28,16700,11160,41160,Host 10.2.5.15 infects host 10.8.5.15
udp,10.2.5.15,10092,24,10.8.5.16,5060,24,0,3,300,11170,41170,
udp,10.2.5.15,10093,24,10.8.5.17,5060,24,0,3,300,11180,41180,
udp,10.2.5.15,10094,24,10.8.5.18,5060,24,0,3,300,11190,41190,
udp,10.2.5.15,10095,24,10.8.5.19,5060,24,0,3,300,11200,41200,
udp,10.2.5.15,10096,24,10.8.5.20,5060,24,0,3,300,11210,41210,
udp,10.2.5.15,10097,24,10.8.6.5,5060,24,0,3,300,11220,41220,Host 10.2.5.15 scans network 10.8.6.0/24
udp,10.2.5.15,10098,24,10.8.6.6,5060,24,0,3,300,11230,41230,
udp,10.2.5.15,10099,24,10.8.6.7,5060,24,0,3,300,11240,41240,
udp,10.2.5.15,10100,24,10.8.6.8,5060,24,0,3,300,11250,41250,
udp,10.2.5.15,10101,24,10.8.6.9,5060,24,0,3,300,11260,41260,
udp,10.2.5.15,10102,24,10.8.6.10,5060,24,0,3,300,11270,41270,
udp,10.2.5.15,10103,24,10.8.6.11,5060,24,0,3,300,11280,41280,
udp,10.2.5.15,10104,24,10.8.6.12,5060,24,0,3,300,11290,41290,
udp,10.2.5.15,10105,24,10.8.6.13,5060,24,0,3,300,11300,41300,
udp,10.2.5.15,10106,24,10.8.6.14,5060,24,0,3,300,11310,41310,
udp,10.2.5.15,10107,24,10.8.6.15,5060,24,0,3,300,11320,41320,
udp,10.2.5.15,10108,24,10.8.6.16,5060,24,0,342,409600,11330,41330,Host 10.2.5.15 infects host 10.8.6.16
udp,10.8.6.16,5060,24,10.2.5.15,10108,24,0,28,16700,11340,41340,Host 10.2.5.15 infects host 10.8.6.16
udp,10.2.5.15,10109,24,10.8.6.17,5060,24,0,3,300,11350,41350,
udp,10.2.5.15,10110,24,10.8.6.18,5060,24,0,3,300,11360,41360,
udp,10.2.5.15,10111,24,10.8.6.19,5060,24,0,3,300,11370,41370,
udp,10.2.5.15,10112,24,10.8.6.20,5060,24,0,3,300,11380,41380,
udp,10.2.5.15,10113,24,10.8.7.5,5060,24,0,3,300,11390,41390,Host 10.2.5.15 scans network 10.8.7.0/24
udp,10.2.5.15,10114,24,10.8.7.6,5060,24,0,3,300,11400,41400,
udp,10.2.5.15,10115,24,10.8.7.7,5060,24,0,3,300,11410,41410,
udp,10.2.5.15,10116,24,10.8.7.8,5060,24,0,3,300,11420,41420,
udp,10.2.5.15,10117,24,10.8.7.9,5060,24,0,3,300,11430,41430,
udp,10.2.5.15,10118,24,10.8.7.10,5060,24,0,3,300,11440,41440,
udp,10.2.5.15,10119,24,10.8.7.11,5060,24,0,3,300,11450,41450,
udp,10.2.5.15,10120,24,10.8.7.12,5060,24,0,3,300,11460,41460,
udp,10.2.5.15,10121,24,10.8.7.13,5060,24,0,3,300,11470,41470,
udp,10.2.5.15,10122,24,10.8.7.14,5060,24,0,3,300,11480,41480,
udp,10.2.5.15,10123,24,10.8.7.15,5060,24,0,3,300,11490,41490,
udp,10.2.5.15,10124,24,10.8.7.16,5060,24,0,3,300,11500,41500,
udp,10.2.5.15,10125,24,10.8.7.17,5060,24,0,342,409600,11510,41510,Host 10.2.5.15 infects host 10.8.7.17
udp,10.8.7.17,5060,24,10.2.5.15,10125,24,0,28,16700,11520,41520,Host 10.2.5.15 infects host 10.8.7.17
udp,10.2.5.15,10126,24,10.8.7.18,5060,24,0,3,300,11530,41530,
udp,10.2.5.15,10127,24,10.8.7.19,5060,24,0,3,300,11540,41540,
udp,10.2.5.15,10128,24,10.8.7.20,5060,24,0,3,300,11550,41550,
udp,10.2.5.15,10129,24,10.8.8.5,5060,24,0,3,300,11560,41560,Host 10.2.5.15 scans network 10.8.8.0/24
udp,10.2.5.15,10130,24,10.8.8.6,5060,24,0,3,300,11570,41570,
udp,10.2.5.15,10131,24,10.8.8.7,5060,24,0,3,300,11580,41580,
udp,10.2.5.15,10132,24,10.8.8.8,5060,24,0,3,300,11590,41590,
udp,10.2.5.15,10133,24,10.8.8.9,5060,24,0,3,300,11600,41600,
udp,10.2.5.15,10134,24,10.8.8.10,5060,24,0,3,300,11610,41610,
udp,10.2.5.15,10135,24,10.8.8.11,5060,24,0,3,300,11620,41620,
udp,10.2.5.15,10136,24,10.8.8.12,5060,24,0,3,300,11630,41630,
udp,10.2.5.15,10137,24,10.8.8.13,5060,24,0,3,300,11640,41640,
udp,10.2.5.15,10138,24,10.8.8.14,5060,24,0,3,300,11650,41650,
udp,10.2.5.15,10139,24,10.8.8.15,5060,24,0,3,300,11660,41660,
udp,10.2.5.15,10140,24,10.8.8.16,5060,24,0,3,300,11670,41670,
udp,10.2.5.15,10141,24,10.8.8.17,5060,24,0,3,300,11680,41680,
udp,10.2.5.15,10142,24,10.8.8.18,5060,24,0,342,409600,11690,41690,Host 10.2.5.15 infects host 10.8.8.18
udp,10.8.8.18,5060,24,10.2.5.15,10142,24,0,28,16700,11700,41700,Host 10.2.5.15 infects host 10.8.8.18
udp,10.2.5.15,10143,24,10.8.8.19,5060,24,0,3,300,11710,41710,
udp,10.2.5.15,10144,24,10.8.8.20,5060,24,0,3,300,11720,41720,
udp,10.2.5.15,10145,24,10.8.9.5,5060,24,0,3,300,11730,41730,Host 10.2.5.15 scans network 10.8.9.0/24
udp,10.2.5.15,10146,24,10.8.9.6,5060,24,0,3,300,11740,41740,
udp,10.2.5.15,10147,24,10.8.9.7,5060,24,0,3,300,11750,41750,
udp,10.2.5.15,10148,24,10.8.9.8,5060,24,0,3,300,11760,41760,
udp,10.2.5.15,10149,24,10.8.9.9,5060,24,0,3,300,11770,41770,
udp,10.2.5.15,10150,24,10.8.9.10,5060,24,0,3,300,11780,41780,
udp,10.2.5.15,10151,24,10.8.9.11,5060,24,0,3,300,11790,41790,
udp,10.2.5.15,10152,24,10.8.9.12,5060,24,0,3,300,11800,41800,
udp,10.2.5.15,10153,24,10.8.9.13,5060,24,0,3,300,11810,41810,
udp,10.2.5.15,10154,24,10.8.9.14,5060,24,0,3,300,11820,41820,
udp,10.2.5.15,10155,24,10.8.9.15,5060,24,0,3,300,11830,41830,
udp,10.2.5.15,10156,24,10.8.9.16,5060,24,0,3,300,11840,41840,
udp,10.2.5.15,10157,24,10.8.9.17,5060,24,0,3,300,11850,41850,
udp,10.2.5.15,10158,24,10.8.9.18,5060,24,0,3,300,11860,41860,
udp,10.2.5.15,10159,24,10.8.9.19,5060,24,0,342,409600,11870,41870,Host 10.2.5.15 infects host 10.8.9.19
udp,10.8.9.19,5060,24,10.2.5.15,10159,24,0,28,16700,11880,41880,Host 10.2.5.15 infects host 10.8.9.19
udp,10.2.5.15,10160,24,10.8.9.20,5060,24,0,3,300,11890,41890,
udp,10.2.6.16,10001,24,10.9.0.5,5060,24,0,3,300,11900,41900,Host 10.2.6.16 scans network 10.9.0.0/24
udp,10.2.6.16,10002,24,10.9.0.6,5060,24,0,3,300,11910,41910,
udp,10.2.6.16,10003,24,10.9.0.7,5060,24,0,3,300,11920,41920,
udp,10.2.6.16,10004,24,10.9.0.8,5060,24,0,3,300,11930,41930,
udp,10.2.6.16,10005,24,10.9.0.9,5060,24,0,3,300,11940,41940,
udp,10.2.6.16,10006,24,10.9.0.10,5060,24,0,342,409600,11950,41950,Host 10.2.6.16 infects host 10.9.0.10
udp,10.9.0.10,5060,24,10.2.6.16,10006,24,0,28,16700,11960,41960,Host 10.2.6.16 infects host 10.9.0.10
udp,10.2.6.16,10007,24,10.9.0.11,5060,24,0,3,300,11970,41970,
udp,10.2.6.16,10008,24,10.9.0.12,5060,24,0,3,300,11980,41980,
udp,10.2.6.16,10009,24,10.9.0.13,5060,24,0,3,300,11990,41990,
udp,10.2.6.16,10010,24,10.9.0.14,5060,24,0,3,300,12000,42000,
udp,10.2.6.16,10011,24,10.9.0.15,5060,24,0,3,300,12010,42010,
udp,10.2.6.16,10012,24,10.9.0.16,5060,24,0,3,300,12020,42020,
udp,10.2.6.16,10013,24,10.9.0.17,5060,24,0,3,300,12030,42030,
udp,10.2.6.16,10014,24,10.9.0.18,5060,24,0,3,300,12040,42040,
udp,10.2.6.16,10015,24,10.9.0.19,5060,24,0,3,300,12050,42050,
udp,10.2.6.16,10016,24,10.9.0.20,5060,24,0,3,300,12060,42060,
